InvoiceNo,Quantity,UnitPrice,CustomerID
550631,12,1.25,15225.0
562421,48,0.12,15241.0
562579,4,4.95,16950.0
560090,2,2.46,
542005,10,1.95,14409.0
552669,3,0.42,16710.0
569249,12,1.95,14092.0
563234,12,0.42,13621.0
561367,1,16.63,
544087,1,1.25,17530.0
557889,12,4.15,12412.0
548893,4,4.13,
580729,3,0.83,
575508,72,0.39,14646.0
570187,1,3.29,
567662,3,2.08,17758.0
544463,1,2.95,12988.0
541588,6,2.1,14307.0
538660,1,7.95,15808.0
541859,1,2.55,14606.0
542112,1,3.75,13168.0
580727,5,1.63,14096.0
556910,48,0.39,12748.0
552695,25,0.42,16320.0
546104,1,2.95,14527.0
557878,4,3.95,16940.0
548636,12,0.42,15601.0
541104,1,1.63,
573344,1,1.45,14179.0
568193,2,2.08,17107.0
578255,1,0.85,14675.0
550462,10,0.85,16458.0
567062,12,2.89,16108.0
565919,2,5.79,
577341,48,0.29,16279.0
577008,3,2.95,16869.0
569544,1,0.83,
547079,2,2.95,15408.0
561912,12,0.38,13184.0
570111,5,0.65,15005.0
552715,6,2.95,12921.0
564974,1,16.63,
538015,3,2.1,13240.0
550630,48,0.39,14298.0
575504,1,16.95,14895.0
561074,1,9.95,13037.0
557493,1,4.13,
581482,12,3.95,17490.0
563110,2,8.25,14849.0
548489,3,10.95,12619.0
544569,6,2.95,16980.0
550633,1,2.1,17449.0
579741,1,0.65,16910.0
562608,24,0.42,15502.0
575680,24,0.29,13148.0
571676,2,1.95,16910.0
562614,1,2.95,17961.0
566364,12,1.25,15253.0
568212,1,1.25,15154.0
C536826,-2,4.65,17924.0
561711,8,2.25,13414.0
577772,12,1.45,18139.0
573287,12,2.55,14194.0
576684,12,1.25,14092.0
569866,5,1.65,12757.0
542906,1,2.46,
576833,24,0.65,17434.0
566755,12,1.45,13877.0
579196,1,24.96,14096.0
568346,3,2.46,14096.0
553052,48,1.04,15251.0
566219,6,2.95,17426.0
565726,6,2.95,14360.0
546089,3,0.55,17864.0
558475,3,4.96,
569335,-15,0.0,
573656,1,16.95,12417.0
560856,25,0.42,16607.0
548612,5,1.95,13137.0
562849,10,2.08,16700.0
573913,12,0.85,17653.0
539434,1,2.51,
569524,1,2.95,14506.0
557645,1,4.13,
548169,7,1.25,14680.0
565442,6,2.25,12627.0
537645,1,3.36,
571653,24,1.45,14298.0
580744,216,0.39,13694.0
561218,1,4.13,
581334,12,1.25,17841.0
575631,16,1.25,15184.0
549524,2,0.79,
560883,48,0.39,13694.0
561514,2,8.5,14331.0
543118,12,1.65,13842.0
573002,200,1.79,14646.0
563709,1,3.75,15472.0
567077,4,1.45,18122.0
580367,1,13.29,
577303,3,4.15,14390.0
554367,12,1.65,13089.0
570404,6,1.65,16395.0
569898,2,2.46,
574076,1,4.96,
537382,7,2.1,16710.0
561889,6,2.95,15804.0
540238,1,8.47,
571709,3,4.95,16463.0
575176,1,4.13,
569222,3,2.1,15906.0
553074,2,0.85,15529.0
568912,5,0.42,17528.0
572183,4,3.95,16153.0
576329,2,0.83,
542255,1,4.13,
539750,2,5.06,
556087,1,16.63,
555276,1,1.25,
572092,96,0.12,17125.0
555275,1,4.96,
565460,48,0.12,16843.0
555587,12,2.1,15687.0
572280,2,0.85,16007.0
536982,8,3.36,
576633,24,3.39,13297.0
564743,1,1.65,14606.0
566194,1,3.75,14711.0
576190,1,8.5,15039.0
568567,4,3.29,
561609,-1,0.0,
576339,3,6.63,14096.0
544921,12,1.25,17090.0
577337,1,8.5,15494.0
562558,2,4.95,13451.0
572884,6,4.95,13924.0
576060,2,2.08,13681.0
561899,6,2.1,17173.0
558441,1,4.95,14606.0
552543,12,1.25,12399.0
578258,1,2.55,13263.0
580729,4,4.13,
573584,10,7.08,16705.0
573428,24,0.55,12571.0
574839,2,2.95,15493.0
544479,48,1.45,14646.0
562923,12,4.95,16996.0
571937,240,0.19,14911.0
570088,2,1.65,16764.0
568369,25,0.42,16710.0
552681,1,19.96,
570488,3,3.29,14096.0
550144,3,2.08,16520.0
552683,1,7.46,
548952,6,0.85,15572.0
575216,24,0.42,13384.0
558066,2,4.13,
576689,10,1.25,16657.0
578488,5,1.65,12784.0
C570478,-3,10.95,14644.0
573876,2,2.55,16360.0
556734,4,3.25,13476.0
552665,3,4.13,
550359,1,12.75,17841.0
541571,12,0.75,12841.0
563216,2,0.55,17841.0
556082,1,7.46,
565460,6,2.95,16843.0
578233,4,2.95,14049.0
568075,12,0.39,14652.0
545681,1,0.85,16923.0
571323,20,1.25,13534.0
541424,1,5.79,
552318,2,1.95,17231.0
567656,1,2.46,14096.0
569899,12,1.25,13940.0
559506,2,1.63,
578811,12,1.65,12438.0
557502,1,3.29,
545343,2,8.5,15733.0
538659,6,2.55,14625.0
562031,1,9.95,16984.0
573151,7,2.95,17602.0
564727,12,1.45,16686.0
572076,4,4.15,13761.0
574481,8,0.85,18022.0
543486,4,3.75,13319.0
562046,12,1.45,12378.0
544476,3,1.95,14796.0
542344,2,10.79,
575584,1,18.0,12682.0
581476,12,1.45,12433.0
578344,2,2.46,
571283,6,3.75,16533.0
539631,1,16.98,
569555,12,2.08,17728.0
578931,2,2.89,16942.0
571105,2,1.25,17614.0
561894,1,0.29,14456.0
547062,2,0.55,16728.0
556484,2,1.25,16938.0
575938,3,1.65,17790.0
566033,2,1.65,16031.0
577485,5,1.65,16360.0
559902,2,0.42,14502.0
566076,4,4.95,12449.0
574053,12,1.95,16379.0
549262,1,1.95,14465.0
543987,8,3.95,14849.0
541678,1,2.55,17771.0
539434,1,5.91,
577074,12,0.42,15399.0
578992,2,2.95,13610.0
542906,5,4.13,
579293,2,1.65,14419.0
541696,10,0.83,
547042,3,2.46,
550161,6,1.95,14154.0
541987,3,1.25,14130.0
561894,1,12.75,14456.0
574684,50,1.79,17581.0
577400,10,0.85,16201.0
537200,2,1.65,15867.0
556777,12,0.85,14426.0
550017,12,0.55,17865.0
578270,10,2.46,14096.0
C537132,-8,21.95,15221.0
581146,3,1.25,17602.0
539324,2,2.55,14985.0
536528,6,1.25,15525.0
C563596,-2,9.95,12749.0
579508,3,1.25,
573151,3,2.1,17602.0
567195,12,1.65,17451.0
541830,1,9.13,
566789,4,4.25,13134.0
553393,1,0.42,
562781,24,0.85,14334.0
C552535,-1,5.95,13269.0
541110,1,2.1,15916.0
568697,48,2.55,16281.0
552290,2,1.25,16007.0
563909,2,2.95,15701.0
578942,1,2.89,17288.0
561085,12,1.65,14367.0
560694,20,1.65,12757.0
569228,1,4.65,15547.0
546771,2,10.75,17515.0
565859,12,1.25,16818.0
557319,12,1.45,15076.0
553678,12,1.45,14009.0
568236,24,0.39,12820.0
559525,48,1.25,16923.0
537354,2,1.65,12748.0
550137,24,1.65,12477.0
554526,1,1.65,
548404,1,16.95,16398.0
556065,12,1.65,14829.0
548158,1,1.65,15906.0
544939,48,1.45,17034.0
555574,2,7.5,12417.0
544812,1,15.79,
542386,6,2.95,17540.0
578819,192,1.04,15311.0
565439,24,1.25,14852.0
540350,1,1.45,18283.0
543214,8,2.95,12779.0
555562,1,0.83,17841.0
557749,12,0.83,13477.0
546739,100,1.65,17511.0
568719,1,4.13,
559536,2,1.95,16283.0
C555384,-1,2.08,13534.0
539988,2,2.1,18116.0
579634,12,1.45,12598.0
569015,6,2.55,13575.0
543587,6,2.95,12561.0
546918,8,5.95,15854.0
545344,8,2.55,16678.0
581074,4,1.25,15568.0
536544,1,2.51,
562156,60,0.75,14401.0
577609,2,7.5,12349.0
579091,24,0.29,14893.0
540464,24,1.06,14298.0
537654,1,1.65,
538524,3,2.51,
543826,1,10.4,
559513,1,3.75,14534.0
559918,5,2.95,18225.0
577748,18,2.95,15159.0
545906,24,0.65,15764.0
563017,24,0.39,13198.0
566674,12,1.25,15105.0
556824,1,13.29,
539728,24,0.42,16270.0
580118,12,1.25,16011.0
568188,1,0.55,16049.0
551696,10,1.65,14110.0
555194,12,2.95,16422.0
559317,1,1.25,17611.0
564837,1,4.13,
578844,2,2.46,
577029,8,2.95,15563.0
551149,6,1.95,13184.0
547399,2,5.79,
562379,5,2.95,15134.0
569556,2,8.5,14936.0
569700,1,0.83,
561219,48,0.42,18180.0
555289,10,2.08,15078.0
558614,4,1.63,
559928,48,0.39,12405.0
541592,3,0.83,
559052,8,2.46,
553180,2,1.65,16466.0
553156,1,1.65,17841.0
540412,3,4.95,13842.0
537888,12,0.85,15358.0
562377,1,4.15,14535.0
555544,10,1.65,14621.0
553345,10,1.65,16729.0
539835,12,1.65,16477.0
580520,1,4.95,13521.0
564734,4,1.45,12484.0
557570,2,0.85,15998.0
537642,1,34.0,
548983,1,4.25,16906.0
580504,4,0.83,17936.0
575504,12,2.55,14895.0
575692,1,2.95,12508.0
561514,10,1.65,14331.0
573076,24,0.42,13488.0
566723,2,12.5,15804.0
552040,2,7.95,12502.0
571657,12,0.65,13835.0
576837,2,11.63,
550458,2,4.13,
C570406,-1,1.65,17841.0
570492,12,2.1,14194.0
561515,2,7.46,
569846,12,2.95,13422.0
574892,12,1.25,14700.0
567184,3,16.95,16033.0
571702,4,7.95,14639.0
559120,12,1.25,16393.0
557324,2,2.46,
551558,1,2.95,17841.0
541219,1,0.83,
576779,2,2.55,14554.0
573576,4,4.13,14096.0
548152,24,0.55,17398.0
579461,8,0.83,15615.0
570254,12,1.69,16179.0
577078,4,3.29,
545022,6,2.1,12921.0
538896,24,0.19,16145.0
556238,12,4.95,13397.0
579399,1,0.39,13137.0
552642,12,3.75,14288.0
552493,1,16.63,
559362,12,0.83,12635.0
575607,3,1.63,14096.0
577557,2,2.89,15426.0
575911,2,9.95,17314.0
557503,10,1.65,16839.0
538863,1,7.95,16919.0
552857,1,2.46,
546856,10,1.25,15433.0
563699,4,3.95,13381.0
574700,2,0.85,16033.0
549583,4,3.95,15214.0
580677,8,0.29,16200.0
566851,2,0.83,15573.0
555583,6,3.75,13534.0
548331,24,0.65,13047.0
560115,1,0.85,17841.0
544666,1,12.75,16907.0
568567,1,8.29,
559817,1,4.13,
551202,18,2.55,17436.0
553356,10,1.65,14038.0
569728,12,1.95,15416.0
550995,12,1.95,16722.0
546545,1,1.45,16804.0
564221,2,4.13,
547555,6,7.95,14075.0
577700,1,2.95,14449.0
576329,1,1.46,
575477,1,1.25,
579187,1,7.46,
569007,12,0.85,17552.0
571270,3,1.25,12940.0
565616,12,1.25,15238.0
542102,6,2.95,12744.0
569519,1,12.5,13792.0
541423,2,8.29,
550528,24,1.25,17663.0
569739,12,0.85,14911.0
537054,1,3.75,16931.0
560444,2,6.95,13764.0
566233,8,0.83,12635.0
559812,3,3.75,15051.0
577845,24,1.45,18139.0
547358,4,2.55,15998.0
562031,18,0.83,16984.0
577048,12,0.85,13247.0
579536,2,7.95,12957.0
537141,1,8.5,15570.0
545215,1,1.63,
C540244,-1,2.95,17213.0
563078,24,1.25,15955.0
C575223,-1,1.65,12472.0
557275,4,4.15,15544.0
564377,12,1.45,15263.0
573393,24,0.42,14158.0
569669,1,0.55,14730.0
540277,96,0.64,14258.0
569374,1,10.79,
572810,24,0.29,13644.0
576381,12,1.25,12839.0
580848,1,0.85,18005.0
540026,1,3.36,
548468,2,0.85,14818.0
555574,12,1.65,12417.0
573585,2,2.46,
568209,12,1.65,13089.0
550921,8,2.49,14770.0
571183,5,0.39,14796.0
576695,1,4.95,16469.0
541595,1,2.95,14606.0
543626,6,1.45,15796.0
579492,24,1.65,12670.0
537362,1,1.65,17596.0
573585,2,0.83,
576329,2,2.46,
548198,3,2.1,16712.0
578516,48,0.12,14591.0
554520,1,1.25,17841.0
555095,6,4.95,12540.0
575939,12,0.85,13004.0
564661,2,9.95,12948.0
537156,2,12.75,17858.0
549297,24,0.95,18061.0
568517,2,0.55,14456.0
557260,12,1.65,17932.0
564305,12,0.83,14875.0
538368,1,3.75,15503.0
543594,12,0.85,18093.0
549592,8,1.69,14311.0
581219,4,24.96,
570126,1,0.55,16910.0
562369,10,2.55,17584.0
572192,3,4.95,18118.0
544293,1,3.75,17954.0
547830,1,4.96,
577691,1,1.65,14587.0
571462,12,1.25,16363.0
548708,1,1.25,13269.0
540179,2,5.95,16033.0
543013,2,2.46,
550836,8,2.95,14759.0
547051,12,1.25,12902.0
581219,1,13.29,
579787,3,4.13,
578266,1,0.39,12748.0
557745,12,0.42,15750.0
576840,2,2.46,
560716,4,4.15,17675.0
556516,1,4.13,
537871,2,1.25,12748.0
580133,8,2.95,15531.0
549585,32,4.95,14616.0
571747,12,1.69,13849.0
568188,1,0.39,16049.0
540604,3,4.95,15326.0
556811,48,0.39,14997.0
568944,6,2.95,16589.0
554842,6,2.89,14740.0
573362,12,1.95,12597.0
579787,4,7.46,
540247,2,2.1,15464.0
558435,12,0.42,13078.0
536520,2,0.65,14729.0
560433,1,6.23,
573300,1,2.55,16049.0
539436,2,3.36,
572186,24,2.08,16497.0
560145,4,8.5,13381.0
573300,1,2.08,16049.0
563613,12,0.85,12688.0
565840,1,4.13,
557888,3,0.85,14656.0
560868,1,1.25,14866.0
577311,2,2.08,18225.0
569202,1,15.79,
544597,1,8.5,16014.0
575491,12,1.45,15531.0
546891,1,2.46,
539437,6,11.87,
567174,1,3.75,16438.0
541842,4,1.45,16085.0
577613,24,0.55,14911.0
573300,1,0.79,16049.0
559535,1,1.65,17841.0
580367,1,0.83,
552230,1,0.0,
565234,1,8.29,
C544682,-1,2.55,17511.0
565748,12,4.25,14156.0
547358,4,1.25,15998.0
536862,1,5.74,
540832,1,3.29,
536592,2,1.66,
543306,1,0.42,16686.0
567552,3,18.0,12583.0
580889,1,1.25,14071.0
562792,5,0.79,17634.0
550500,4,1.63,
579946,1,12.5,15993.0
568716,1,2.46,
577033,3,1.25,17797.0
544467,6,1.25,14502.0
557023,2,5.95,16225.0
C545432,-1,9.95,14657.0
580523,1,2.95,17827.0
561195,2,0.39,14796.0
555549,1,1.65,13637.0
579938,8,1.69,14146.0
547374,2,0.95,16110.0
580367,1,5.79,
563355,25,0.42,14156.0
561199,10,6.75,14970.0
542777,6,2.55,14911.0
540979,4,4.95,15727.0
562528,12,0.65,12610.0
552614,10,2.08,14849.0
536865,1,13.57,
575744,8,1.55,14035.0
548714,2,2.95,17337.0
576617,1,8.29,
554714,5,2.46,
545227,12,0.85,12428.0
544323,1,4.13,
580983,8,2.46,
537396,8,1.69,17223.0
561917,1,1.25,16904.0
552837,18,2.55,12901.0
578233,2,2.89,14049.0
555524,1,2.95,16923.0
545683,3,2.95,14903.0
549524,1,0.83,
568719,1,3.29,
538518,1,1.95,14505.0
558340,1,0.0,
566647,1,2.55,18001.0
578024,8,1.95,12705.0
540803,2,8.5,14669.0
543107,24,1.25,13800.0
536412,1,1.65,17920.0
572664,12,1.95,16401.0
556126,12,0.42,14911.0
556246,1,2.95,16113.0
540859,1,3.75,17965.0
571656,3,4.15,16393.0
570125,12,1.45,17509.0
541002,12,0.85,12951.0
579062,10,1.65,17651.0
579694,1,5.79,
558416,2,4.95,16059.0
557324,1,1.63,
547964,1,1.63,
565291,408,3.32,18102.0
546498,1,2.95,15493.0
574671,1,0.95,16744.0
565248,1,8.5,15860.0
549988,48,0.85,14367.0
547358,2,1.69,15998.0
553035,6,0.42,17337.0
568719,6,0.97,
565915,5,2.08,15752.0
581266,4,4.15,12621.0
542389,12,1.25,12868.0
543040,9,0.85,17337.0
574619,48,0.39,15952.0
571667,2,3.95,14554.0
551995,3,2.46,
573286,2,2.95,
544602,12,2.1,13767.0
562941,12,1.45,15498.0
539034,5,1.65,16161.0
555738,8,3.75,16825.0
550541,5,2.95,
569383,9,4.95,15159.0
539738,2,10.17,
536401,1,1.25,15862.0
544450,4,2.1,17811.0
572880,2,1.25,16415.0
561797,12,2.95,13178.0
574561,1,0.83,
544599,1,1.63,
575143,6,2.95,13643.0
550193,12,1.25,13952.0
541682,12,1.65,14770.0
572854,10,3.39,14096.0
578789,24,1.65,16161.0
544191,6,7.95,13089.0
565806,12,0.83,15594.0
581439,2,7.46,
555257,2,0.85,17596.0
539477,12,1.25,18245.0
537136,18,5.95,12748.0
567304,1,0.85,14704.0
541847,2,3.75,15443.0
574673,1,1.65,15555.0
563209,4,1.25,13527.0
540277,64,1.25,14258.0
578270,108,1.24,14096.0
580727,3,5.79,14096.0
568065,2,8.25,16240.0
554157,1,2.55,18283.0
581439,1,3.29,
575954,10,0.29,17211.0
540646,15,2.51,
542272,6,2.95,16496.0
565855,24,0.42,15114.0
558679,1,1.0,17800.0
573083,4,1.95,13735.0
542914,3,2.95,16161.0
C580966,-1,0.85,16554.0
578116,12,1.25,13078.0
540161,108,0.21,16719.0
540817,32,2.55,14209.0
551392,6,3.25,13229.0
555562,8,0.42,17841.0
571225,8,4.15,14397.0
558102,2,4.15,17372.0
573585,6,0.83,
574660,1,1.65,15407.0
566270,12,1.95,16523.0
556127,4,14.95,12406.0
576255,1,12.5,15993.0
574686,5,0.39,17608.0
563288,2,9.95,12656.0
564365,2,4.15,
550500,1,8.29,
538311,10,1.65,12785.0
558116,6,4.13,
574501,3,1.45,12577.0
580730,4,3.29,
550499,1,4.96,
568547,24,0.42,15568.0
572758,1,4.13,
554088,12,4.25,16801.0
572651,10,1.65,17350.0
566980,24,2.95,15498.0
560504,10,1.65,13081.0
543448,6,2.46,
577544,6,0.63,17758.0
575091,10,1.65,17160.0
547069,4,0.42,16710.0
558703,12,0.42,13730.0
552023,24,0.42,17624.0
572909,2,8.25,15821.0
542246,1,16.95,15227.0
544684,1,3.29,
547253,2,9.95,13869.0
577320,12,0.85,13880.0
569699,2,1.25,12723.0
C546997,-6,1.25,12748.0
572552,1,9.96,14096.0
563200,1,4.95,13838.0
566602,2,0.83,
565289,12,1.45,14911.0
C566751,-4,0.85,14911.0
581004,10,7.08,16539.0
575149,6,2.1,16626.0
558874,1,2.55,
546977,1,218.08,
553831,6,7.9,14442.0
559494,1,5.79,
573665,12,1.69,13982.0
554382,5,1.65,17365.0
556198,25,0.85,14963.0
567796,4,1.45,16395.0
572216,2,0.85,16015.0
570232,1,8.25,14040.0
579744,5,2.49,
576508,1,0.29,17777.0
548522,1,4.13,
565473,12,0.85,16717.0
579508,3,4.13,
572229,10,0.82,14329.0
577778,1,2.25,16549.0
560979,24,0.29,15232.0
536398,12,2.1,13448.0
559465,72,3.75,14680.0
564358,1,12.75,17869.0
551468,1,7.46,
553461,25,0.42,16316.0
577506,6,0.29,13212.0
545872,2,1.69,15752.0
546008,1,1.63,
557995,2,0.65,17979.0
564535,2,12.75,18075.0
549690,1,2.08,17841.0
570210,1,1.25,13259.0
562290,10,2.08,14825.0
574696,3,1.45,13634.0
562388,12,0.29,18099.0
558058,12,0.42,14766.0
574714,2,1.25,15427.0
537595,3,2.1,13569.0
537624,1,1.65,12748.0
570245,7,2.08,14415.0
579261,12,1.25,13429.0
556365,1,9.95,16370.0
548260,1,1.95,15373.0
549729,2,2.95,13634.0
555397,4,3.29,
576855,20,0.85,17757.0
544933,6,18.0,12633.0
554098,2,8.5,14769.0
558565,1,4.25,14803.0
538071,3,0.85,
537332,3,12.75,14344.0
575070,1,2.95,17841.0
569524,2,8.25,14506.0
569220,2,1.25,16007.0
565232,2,1.63,
566431,12,2.08,18180.0
542780,2,8.5,17675.0
557750,16,5.95,16841.0
565232,1,10.79,
574714,9,0.79,15427.0
550906,36,0.38,14298.0
576618,1,16.63,
561894,1,1.65,14456.0
561214,1,1.25,
541984,24,0.42,13117.0
578243,12,4.95,13448.0
541796,4,3.75,14092.0
567183,2,4.95,14769.0
558195,20,1.65,17735.0
575941,2,2.95,16438.0
572035,72,0.36,14646.0
545685,1,1.45,14499.0
571098,2,1.65,17841.0
540468,1,4.21,
579754,1,4.15,17911.0
538799,2,7.95,15039.0
569105,8,3.25,16729.0
567378,6,2.49,14911.0
555843,2,7.95,12584.0
577024,3,0.65,14704.0
567890,3,4.95,14125.0
549586,4,2.08,
581166,2,0.39,15525.0
571748,2,2.1,18077.0
559338,1,4.13,
576920,12,1.95,13871.0
562270,60,4.95,12917.0
555264,1,3.95,17757.0
577504,12,1.25,14159.0
545176,1,0.0,
558768,1,5.95,15952.0
572315,2,2.89,14504.0
536796,1,0.29,15574.0
556486,64,0.19,17422.0
574561,1,2.46,
575923,10,0.85,17069.0
579188,4,2.55,12748.0
574722,2,1.95,14502.0
537638,1,2.51,
577540,1,4.15,14984.0
554992,1,4.25,16686.0
537642,1,4.21,
568227,4,1.65,17841.0
571061,1,16.63,
576076,1,0.85,14382.0
572295,2,1.45,16686.0
536395,24,0.55,13767.0
569206,1,2.1,15038.0
569230,3,1.65,16533.0
545842,3,4.95,15498.0
542789,100,1.45,17511.0
563037,12,1.95,12362.0
549733,2,2.1,17827.0
541221,2,3.29,
578029,4,8.5,16985.0
549543,1,2.1,18118.0
578125,144,0.55,17511.0
580705,8,0.83,12683.0
550651,1,0.55,15436.0
575739,1,1.63,
574093,24,0.42,12437.0
542622,1,4.13,
569555,2,8.5,17728.0
565232,1,0.83,
544056,6,2.55,13004.0
555510,1,2.46,
574901,6,2.08,17158.0
559629,1,4.15,14690.0
569469,1,1.25,16360.0
572066,12,4.95,15159.0
539050,2,1.65,12577.0
564184,6,2.1,
578065,1,4.13,
560568,8,4.95,13895.0
567190,20,1.65,18226.0
562419,1,0.39,14667.0
581217,1,0.83,
553461,6,2.95,16316.0
537623,1,1.95,15858.0
553833,10,0.65,17346.0
544931,4,4.25,13501.0
558295,6,4.15,14481.0
581497,6,3.29,
564857,1,3.29,
550313,12,2.95,12681.0
574295,96,10.95,17389.0
552000,1,0.83,
581219,1,8.29,
578844,1,1.25,
540026,10,2.51,
550163,4,3.75,14154.0
559202,48,0.29,13583.0
544040,1,1.65,14701.0
564727,1,1.95,16686.0
571824,12,0.42,12472.0
C580968,-10,1.65,15622.0
580640,4,0.59,16910.0
578068,1,1.25,14505.0
568701,3,4.95,13924.0
552543,16,1.95,12399.0
546653,1,6.63,
541423,5,3.29,
557570,4,0.85,15998.0
571857,2,10.4,15468.0
568671,12,1.65,13139.0
563437,72,0.42,14232.0
546972,3,1.63,
570733,5,2.08,17190.0
547042,2,2.46,
559009,6,1.65,15549.0
537023,1,1.25,16725.0
580665,32,4.15,16684.0
545027,4,4.13,
545460,1,1.95,13230.0
544941,2,0.85,12841.0
541495,1,10.79,
567461,9,4.96,
559813,6,4.25,18272.0
543462,12,1.49,17655.0
547374,1,3.75,16110.0
544778,1,2.55,14978.0
556042,10,2.08,14367.0
539041,4,1.45,15456.0
562789,200,0.72,14646.0
573870,1,8.5,14485.0
542710,12,0.85,14776.0
559163,1,0.42,
581538,1,0.85,14446.0
549575,1,1.65,13956.0
547394,1,0.0,
563924,3,0.65,15984.0
537369,1,1.95,17860.0
563012,5,1.65,17284.0
564835,2,3.29,
581492,1,2.46,
550458,6,4.13,
579694,1,2.46,
559930,32,0.65,17738.0
558777,1,0.79,
538397,60,1.65,12753.0
567424,1,4.95,16369.0
553890,2,12.46,
538636,3,4.95,14639.0
560539,48,0.55,16745.0
553351,3,0.55,18118.0
566967,8,1.95,16746.0
571797,1,7.46,
542520,1,2.95,15547.0
564043,36,0.39,14414.0
536741,6,1.25,13117.0
543815,3,0.65,17255.0
574660,1,0.42,15407.0
542344,1,4.13,
537374,1,1.25,17259.0
544599,1,4.13,
540355,5,5.91,
548868,3,4.95,13015.0
575734,4,3.75,12384.0
575325,5,1.25,17293.0
571082,1,4.13,
573585,2,2.46,
580692,5,2.55,13173.0
568145,5,2.95,12388.0
553013,2,2.46,
553389,7,8.5,
572552,1,7.46,14096.0
550310,48,2.55,15985.0
538071,8,1.66,
567666,3,4.95,12520.0
570672,12,0.85,12536.0
577861,12,2.95,13924.0
565851,12,1.45,14911.0
562928,30,0.65,15494.0
569670,1,9.95,14730.0
569202,1,5.79,
581219,1,2.49,
572192,1,3.75,18118.0
552877,10,1.65,14883.0
550515,6,0.39,14502.0
541422,2,1.63,
580615,48,0.55,16873.0
574738,12,1.25,12748.0
566866,100,1.45,13694.0
565840,1,4.15,
545715,1,4.13,
581003,2,9.95,14911.0
547075,12,4.25,15288.0
579458,1,2.08,16549.0
546218,2,0.85,14667.0
574716,3,0.39,14502.0
553159,12,1.25,14194.0
557068,24,0.28,13263.0
556578,12,1.65,12472.0
574657,1,0.85,13772.0
570836,6,3.25,17410.0
550632,1,4.95,16907.0
544191,10,0.85,13089.0
571034,3,5.95,12359.0
576640,72,1.06,13894.0
567280,100,1.45,14646.0
547663,1,4.95,16022.0
580136,12,1.25,17841.0
579131,2,8.25,12839.0
540154,3,1.66,
563557,24,1.25,15786.0
542737,1,7.95,15058.0
578045,1,1.65,17297.0
546541,3,4.25,14911.0
543040,1,3.75,17337.0
580822,4,0.39,17884.0
565734,3,3.75,17191.0
547649,1,5.95,18118.0
580729,1,1.65,
537399,3,1.95,13030.0
567911,24,0.29,14854.0
560305,1,0.85,16511.0
570521,6,4.25,12371.0
538449,6,1.25,17085.0
568048,4,4.95,14911.0
557949,12,0.65,15530.0
572903,4,0.83,17974.0
561897,12,1.25,17841.0
552042,48,0.29,13952.0
567474,4,2.55,13448.0
560434,5,1.63,
541104,2,3.29,
573385,5,1.65,13421.0
541830,6,1.63,
574311,10,2.1,15640.0
546972,8,24.96,
578262,1,1.25,18283.0
544495,2,7.95,12766.0
579711,5,0.85,15060.0
545519,12,1.25,16159.0
555471,3,1.65,16117.0
565579,3,0.85,18283.0
572121,6,1.25,17092.0
550662,10,2.1,15078.0
575477,1,8.29,
572219,1,2.1,17463.0
563216,1,1.45,17841.0
559342,12,0.85,14493.0
550542,1,7.46,
573910,12,1.95,13969.0
578067,2,1.25,
550347,12,1.25,14227.0
573369,1,9.95,16049.0
558919,12,1.25,15078.0
555240,2,1.65,15039.0
542893,6,2.95,18202.0
554098,1,2.95,14769.0
580024,4,3.75,15172.0
573367,6,2.95,16145.0
536754,4,0.65,14449.0
560259,12,0.42,13654.0
568054,2,6.75,16978.0
574067,24,4.25,14088.0
580116,24,2.08,15290.0
568794,12,1.25,17447.0
555150,2,2.46,
569332,3,2.08,12637.0
546528,10,1.65,15311.0
559163,2,3.29,
558098,2,7.95,18044.0
579555,3,2.08,16241.0
576508,1,3.75,17777.0
566914,1,4.15,15466.0
540356,7,2.51,
580048,2,1.25,12748.0
549372,2,9.95,14958.0
577700,1,5.95,14449.0
540458,6,3.75,12501.0
561513,1,2.46,
537643,2,1.66,
559052,6,1.63,
570888,12,1.25,17509.0
578270,3,3.29,14096.0
541481,1,8.5,14696.0
547387,2,7.95,12539.0
537237,2,0.85,
578809,15,0.85,13048.0
555853,4,1.95,14375.0
580983,1,2.46,
561222,24,0.29,13588.0
573095,10,2.08,14239.0
569653,25,0.42,12451.0
547653,6,0.85,16745.0
574951,3,5.95,15763.0
549735,10,1.65,13824.0
574287,1,0.39,14723.0
565595,8,1.69,13192.0
541485,1,0.85,18118.0
574863,1,4.95,15719.0
561533,24,3.75,16672.0
554812,6,0.85,15005.0
571441,6,2.46,14096.0
570465,1,0.83,
556484,2,1.25,16938.0
580983,2,1.63,
569894,1,2.55,15707.0
537196,1,4.95,15426.0
552828,12,1.25,13662.0
541919,12,1.25,14334.0
562342,6,2.25,16929.0
536388,12,1.65,16250.0
577855,1,0.65,15877.0
573020,6,2.55,14842.0
542246,1,16.95,15227.0
555851,2,2.55,13050.0
541792,12,2.1,17094.0
545338,8,1.25,17449.0
571733,10,0.85,16187.0
549787,6,1.25,13268.0
570656,72,1.25,16120.0
572550,1,1.25,
554697,6,0.85,14584.0
550900,10,2.95,16553.0
568991,2,1.25,18204.0
572464,1,0.42,17081.0
551012,1,3.29,
555924,2,5.79,
575369,24,0.29,16655.0
554016,3,2.95,13243.0
550128,1,2.95,
571682,1,0.83,14179.0
537192,1,2.55,16402.0
