INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
214947243,07/05/2020,06:20:00,BROOKLYN,OUTSIDE,90,0.0,STREET,,1000638,195737,40.70391439,-73.94089398
260491296,12/25/2022,02:09:00,QUEENS,OUTSIDE,115,0.0,STREET,,1021709,214007,40.753997,-73.864793
139673097,11/14/2014,08:00:00,MANHATTAN,INSIDE,28,0.0,DWELLING,MULTI DWELL - APT BUILD,996959,232155,40.803889,-73.954093
84452517,04/29/2012,05:17:00,BROOKLYN,INSIDE,67,0.0,STREET,MULTI DWELL - APT BUILD,1002814,172716,40.640725,-73.933109
243507200,04/11/2022,16:40:00,QUEENS,INSIDE,101,0.0,COMMERCIAL,GROCERY/BODEGA,1052685,158512,40.601493,-73.753555
229161010,06/06/2021,01:03:00,BRONX,OUTSIDE,44,0.0,STREET,,1008647,246612,40.843537,-73.911821
137473574,06/29/2014,04:00:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,1005558,185072,40.674634,-73.923181
81712620,11/15/2011,17:56:00,BROOKLYN,OUTSIDE,75,0.0,STREET,PVT HOUSE,1012778,180442,40.661904,-73.897172
77471349,02/27/2011,15:53:00,BRONX,OUTSIDE,44,0.0,PLAYGROUND,,1007840,240790,40.82755688,-73.91476069
137366592,06/22/2014,00:05:00,BRONX,OUTSIDE,47,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1026507,261478,40.884271,-73.847178
92718837,09/22/2013,00:30:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1004544,194377,40.700174,-73.926808
173875579,01/19/2018,21:20:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,996907,187049,40.68007397,-73.95436677
237362438,12/03/2021,20:30:00,BRONX,OUTSIDE,43,0.0,STREET,,1021397,238436,40.821051,-73.865787
287206956,05/21/2024,04:12:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1012157,182936,40.66876,-73.899403
79907807,07/21/2011,03:24:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,997364,192889,40.696112,-73.952708
148965541,12/31/2015,15:53:00,BRONX,OUTSIDE,52,0.0,STREET,,1013740,254095,40.864058,-73.89338
16631511,06/01/2006,11:40:00,BROOKLYN,OUTSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1021923,183134,40.669266,-73.864196
173961272,01/24/2018,00:27:00,MANHATTAN,OUTSIDE,33,0.0,STREET,,999253,244178,40.836884,-73.945781
74875275,10/02/2010,03:49:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1019205,182173,40.666639,-73.873998
138018819,08/02/2014,10:33:00,BROOKLYN,INSIDE,71,0.0,DWELLING,MULTI DWELL - APT BUILD,996919,181770,40.665585,-73.954332
84683254,05/11/2012,19:42:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1004065,187070,40.680129,-73.928559
277159143,11/07/2023,17:00:00,BRONX,OUTSIDE,40,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009624,238920,40.82242,-73.90832
216927393,08/22/2020,07:10:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1003842,176803,40.65193835,-73.92939328
64064935,07/25/2009,04:50:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1002452,173959,40.64413515,-73.93441031
80791119,09/19/2011,12:30:00,BROOKLYN,INSIDE,70,0.0,DWELLING,MULTI DWELL - APT BUILD,996417,166814,40.624543,-73.956168
276785707,10/31/2023,17:27:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1015660,183332,40.669827,-73.886771
205493216,11/21/2019,18:32:00,BRONX,OUTSIDE,49,0.0,STREET,,1026692,251697,40.857432,-73.846573
86588219,09/04/2012,21:55:00,BROOKLYN,OUTSIDE,84,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,989297,193690,40.698312,-73.981798
219106022,10/12/2020,00:20:00,MANHATTAN,OUTSIDE,26,0.0,STREET,,998311,236106,40.814731,-73.949202
84576205,05/04/2012,22:14:00,BRONX,OUTSIDE,43,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1021514,239266,40.823327,-73.865357
146096126,09/12/2015,18:52:00,BRONX,INSIDE,40,0.0,COMMERCIAL,BEAUTY/NAIL SALON,1006718,233117,40.8065,-73.918838
62374423,06/02/2009,20:59:00,BROOKLYN,OUTSIDE,79,0.0,STREET,MULTI DWELL - APT BUILD,1001329,187143,40.680333,-73.938425
62773206,06/13/2009,00:55:00,BRONX,OUTSIDE,44,0.0,STREET,,1005721,241697,40.83005174,-73.9224145
80328708,08/16/2011,19:04:00,MANHATTAN,OUTSIDE,25,0.0,STREET,,1001446,234215,40.80952512,-73.93788139
140591803,01/17/2015,07:00:00,BRONX,INSIDE,46,0.0,DWELLING,MULTI DWELL - APT BUILD,1009446,249199,40.850635,-73.908924
304666375,04/13/2025,04:47:00,BRONX,OUTSIDE,45,0.0,STREET,,1034433,236681,40.816178,-73.818701
231810235,08/04/2021,21:36:00,BROOKLYN,OUTSIDE,94,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1000940,201183,40.718863,-73.93979
64857683,08/18/2009,20:31:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,998115,187947,40.68253696,-73.95000963
62761420,06/14/2009,20:44:00,BROOKLYN,OUTSIDE,75,0.0,VEHICLE,,1012193,182071,40.666385,-73.899276
253286521,10/28/2022,22:27:00,MANHATTAN,OUTSIDE,25,0.0,STREET,,1000678,230719,40.79993102,-73.94066426
286762896,05/11/2024,22:40:00,BRONX,OUTSIDE,49,0.0,STREET,,1020797,254600,40.865427,-73.867866
80576262,09/03/2011,02:00:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1018723,184452,40.67289,-73.875723
162178920,02/22/2017,03:32:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1015159,183234,40.669559,-73.888577
51745756,09/27/2008,00:35:00,BROOKLYN,OUTSIDE,90,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,998002,196692,40.70654839478,-73.95040063356
24050467,08/25/2006,22:59:00,BROOKLYN,OUTSIDE,88,0.0,STREET,RESTAURANT/DINER,995266,190743,,
74378618,08/27/2010,23:00:00,BRONX,OUTSIDE,46,0.0,STREET,,1009377,248932,40.84990005,-73.90917644
78434860,04/26/2011,21:45:00,BROOKLYN,OUTSIDE,77,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1004447,185438,40.675638,-73.927184
92241524,08/22/2013,04:00:00,MANHATTAN,OUTSIDE,26,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,995804,235548,40.813204,-73.958258
140514050,01/12/2015,04:49:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,994118,187428,40.68111778,-73.9644216
308800536,06/28/2025,19:40:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1008749,179070,40.658159,-73.911702
223827860,02/01/2021,19:27:00,QUEENS,OUTSIDE,101,2.0,HOUSING,,1044048,156630,40.59639,-73.784673
137613696,07/08/2014,03:39:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1014701,185571,40.675976,-73.890219
69764232,01/10/2010,20:30:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,1000787,189717,40.687401,-73.940369
305364226,04/25/2025,21:08:00,BRONX,OUTSIDE,40,0.0,STREET,,1007037,235668,40.813511,-73.917679
277788398,11/19/2023,19:04:00,BRONX,OUTSIDE,46,0.0,STREET,,1009234,247586,40.846216,-73.909699
68017014,11/20/2009,15:27:00,QUEENS,OUTSIDE,100,0.0,STREET,,1036548,153376,40.587514,-73.811706
163842831,04/16/2017,21:09:00,STATEN ISLAND,OUTSIDE,120,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,961612,166618,40.623977,-74.081548
270489846,06/27/2023,12:27:00,BRONX,INSIDE,41,0.0,DWELLING,MULTI DWELL - APT BUILD,1012221,238552,40.821404,-73.898938
84702242,05/11/2012,23:25:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999584,214040,40.754155,-73.944651
144764393,07/24/2015,03:54:00,BROOKLYN,OUTSIDE,81,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001686,191902,40.693386,-73.937122
86751570,09/14/2012,22:56:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,996658,183424,40.67012451,-73.95527118
10187488,01/16/2006,07:53:00,BRONX,OUTSIDE,40,0.0,STREET,NONE,1005028,234516,40.81035186346,-73.92494232564
156376379,09/01/2016,17:14:00,QUEENS,OUTSIDE,106,0.0,STREET,,1038485,183939,40.671383,-73.804486
68763369,12/11/2009,21:34:00,BRONX,OUTSIDE,40,0.0,STREET,,1010466,238572,40.821472,-73.905279
73308098,06/18/2010,20:12:00,MANHATTAN,INSIDE,19,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999350,223539,40.780235,-73.945476
227089750,04/17/2021,21:14:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1006712,171173,40.636479,-73.919068
66463022,10/05/2009,03:00:00,BRONX,OUTSIDE,43,0.0,STREET,,1024202,245508,40.840457,-73.855609
28224889,04/01/2007,00:15:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,995208,179222,40.658603,-73.960503
88254246,12/23/2012,16:58:00,BRONX,OUTSIDE,46,0.0,STREET,,1010760,248007,40.847368,-73.904182
143008674,05/19/2015,00:42:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,1000876,191778,40.693058,-73.940046
292611807,09/01/2024,18:35:00,STATEN ISLAND,INSIDE,120,0.0,DWELLING,PVT HOUSE,950211,169085,40.630721,-74.122632
162846105,03/15/2017,18:14:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1007904,175849,40.649311,-73.914755
226654025,04/07/2021,01:08:00,BRONX,OUTSIDE,40,0.0,STREET,,1010607,234641,40.810674,-73.904786
298147867,12/17/2024,23:08:00,BRONX,INSIDE,50,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009975,258835,40.877089,-73.906975
89047357,02/07/2013,19:05:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,995626,180690,40.662622,-73.958993
217774912,09/12/2020,21:00:00,QUEENS,OUTSIDE,103,0.0,STREET,,1048470,199009,40.712677,-73.768347
140381294,12/31/2014,23:20:00,BRONX,OUTSIDE,49,0.0,STREET,,1024035,249272,40.85077937,-73.85619199
88383478,01/02/2013,21:15:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,997814,176683,40.651622,-73.951116
243630081,04/13/2022,19:05:00,QUEENS,OUTSIDE,102,0.0,STREET,,1021248,188967,40.68527016,-73.86659791
49255325,07/27/2008,01:40:00,QUEENS,OUTSIDE,113,0.0,STREET,COMMERCIAL BLDG,1049062,195284,40.702449,-73.766247
221513858,12/08/2020,06:50:00,BRONX,OUTSIDE,47,0.0,STREET,,1030750,262786,40.88784,-73.831824
165379103,05/31/2017,23:50:00,BRONX,INSIDE,43,0.0,DWELLING,MULTI DWELL - APT BUILD,1025895,242481,40.832134,-73.84951
136942067,05/27/2014,02:29:00,BROOKLYN,INSIDE,72,0.0,DWELLING,MULTI DWELL - APT BUILD,981853,174268,40.645002,-74.008634
51315182,09/13/2008,22:19:00,BROOKLYN,INSIDE,78,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,988405,187964,40.682595,-73.985016
88951079,02/02/2013,03:35:00,BROOKLYN,OUTSIDE,88,0.0,STREET,,994611,187966,40.68259391,-73.9626433
136563284,05/02/2014,14:45:00,BROOKLYN,OUTSIDE,88,0.0,STREET,,990477,191354,40.69189706,-73.97754535
60291488,04/05/2009,04:15:00,BRONX,OUTSIDE,42,0.0,STREET,BAR/NIGHT CLUB,1013038,243434,40.8348,-73.895964
171067428,10/31/2017,16:28:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,997703,178036,40.655336,-73.951513
245472747,05/22/2022,00:54:00,BRONX,OUTSIDE,40,0.0,STREET,,1009087,235166,40.812117,-73.910273
83064594,02/08/2012,17:23:00,BROOKLYN,INSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1015560,183840,40.67123,-73.887129
187009713,08/28/2018,22:45:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,998027,183976,40.6716376,-73.95033503
91421054,07/02/2013,00:10:00,MANHATTAN,OUTSIDE,28,0.0,STREET,,998111,231353,40.801686,-73.949935
188024180,09/25/2018,21:20:00,QUEENS,OUTSIDE,113,0.0,STREET,,1050963,189412,40.68632,-73.75945
74153521,08/15/2010,04:06:00,BROOKLYN,OUTSIDE,63,0.0,STREET,PVT HOUSE,1001307,168328,40.628684,-73.938547
79032767,05/30/2011,22:34:00,BROOKLYN,OUTSIDE,70,0.0,STREET,,998374,171494,40.637378,-73.949109
74960840,10/06/2010,04:10:00,MANHATTAN,OUTSIDE,34,0.0,STREET,,1003528,250419,40.854006,-73.930312
73666177,07/14/2010,03:05:00,BRONX,INSIDE,46,0.0,DWELLING,MULTI DWELL - APT BUILD,1010428,249051,40.850226,-73.905375
194324354,03/05/2019,20:04:00,BRONX,OUTSIDE,44,0.0,STREET,GROCERY/BODEGA,1008117,245342,40.840051,-73.913741
229034591,06/02/2021,17:59:00,QUEENS,OUTSIDE,113,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1044553,188700,40.684411,-73.782571
213283006,05/19/2020,03:15:00,QUEENS,OUTSIDE,114,0.0,STREET,,999568,215114,40.757102,-73.944709
85235457,06/12/2012,22:00:00,BRONX,OUTSIDE,41,0.0,STREET,MULTI DWELL - APT BUILD,1015103,236813,40.816619,-73.888532
299648921,01/17/2025,09:54:00,BRONX,OUTSIDE,40,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1004934,235728,40.81368,-73.925276
297354011,12/02/2024,00:09:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1013063,186592,40.678791,-73.896119
50821744,09/05/2008,02:06:00,MANHATTAN,OUTSIDE,20,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,988187,220870,40.772923,-73.985787
152146932,04/15/2016,01:05:00,BRONX,INSIDE,46,0.0,DWELLING,,1006834,250046,40.852965,-73.918364
46751479,05/26/2008,02:00:00,BRONX,OUTSIDE,47,0.0,STREET,PVT HOUSE,1022068,259202,40.878053,-73.863245
222299957,12/26/2020,21:26:00,BRONX,OUTSIDE,46,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1013079,251272,40.856312,-73.895782
156690334,09/14/2016,02:10:00,BROOKLYN,INSIDE,88,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,991652,192532,40.69513,-73.973306
184921281,07/08/2018,22:55:00,BRONX,INSIDE,40,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007753,235352,40.812633,-73.915093
138909015,09/27/2014,07:47:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999192,230148,40.798377,-73.946031
79589674,06/30/2011,18:33:00,QUEENS,OUTSIDE,102,0.0,STREET,,1030191,193329,40.697203,-73.83432
71809881,03/18/2010,20:44:00,BROOKLYN,OUTSIDE,88,0.0,STREET,,993265,189395,40.68651766,-73.9674944
275291829,10/02/2023,09:30:00,QUEENS,OUTSIDE,105,0.0,STREET,,1048612,180063,40.660675,-73.768016
240986903,02/18/2022,03:55:00,BRONX,OUTSIDE,44,0.0,STREET,,1005914,245564,40.840667,-73.921704
264600809,03/04/2023,18:25:00,MANHATTAN,OUTSIDE,33,0.0,STREET,,1001247,247436,40.845816,-73.938566
248172023,07/18/2022,03:50:00,BRONX,OUTSIDE,43,0.0,STREET,,1021750,243431,40.834758,-73.864483
260523675,12/26/2022,11:46:00,MANHATTAN,OUTSIDE,34,0.0,DWELLING,MULTI DWELL - APT BUILD,1006670,253621,40.86278,-73.918945
54101446,11/14/2008,19:30:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1012778,180442,40.661912,-73.897174
75955403,12/12/2010,04:50:00,BRONX,OUTSIDE,49,0.0,COMMERCIAL,RESTAURANT/DINER,1031086,253403,40.862085,-73.830675
91500049,07/07/2013,03:10:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1000762,176550,40.651252,-73.940491
230775123,07/12/2021,18:56:00,QUEENS,OUTSIDE,105,0.0,STREET,,1049416,181160,40.663682,-73.765109
302317359,03/09/2025,14:00:00,QUEENS,OUTSIDE,110,0.0,STREET,,1022047,207921,40.737301,-73.863612
26823547,02/10/2007,01:18:00,BROOKLYN,INSIDE,79,0.0,DWELLING,MULTI DWELL - APT BUILD,998448,188816,40.684932,-73.948807
155169942,07/23/2016,21:06:00,BROOKLYN,OUTSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1019192,183434,40.670093,-73.874038
64297172,08/01/2009,03:04:00,BRONX,OUTSIDE,43,0.0,STREET,,1026269,237948,40.819698,-73.848186
148511111,12/11/2015,23:48:00,BRONX,OUTSIDE,42,0.0,STREET,,1011217,238979,40.822578,-73.902564
143551785,06/09/2015,00:42:00,BROOKLYN,OUTSIDE,70,0.0,STREET,,994524,175697,40.648921,-73.962975
147998801,11/22/2015,12:58:00,BRONX,OUTSIDE,44,0.0,STREET,,1009388,242814,40.83311,-73.909156
44492037,03/13/2008,17:07:00,BROOKLYN,INSIDE,81,0.0,DWELLING,MULTI DWELL - APT BUILD,1006495,187716,40.681895,-73.919795
272944750,08/15/2023,19:28:00,BROOKLYN,INSIDE,71,0.0,OTHER,GYM/FITNESS FACILITY,996525,182939,40.668794,-73.95575
152146931,04/15/2016,01:15:00,BRONX,OUTSIDE,48,0.0,STREET,,1014544,246299,40.84265703,-73.89051182
59218195,03/01/2009,01:27:00,BROOKLYN,OUTSIDE,63,0.0,STREET,COMMERCIAL BLDG,1008703,162870,40.61368315,-73.91192544
51467491,09/18/2008,02:02:00,QUEENS,OUTSIDE,113,0.0,STREET,,1044765,189500,40.686612,-73.7818
137473302,06/28/2014,19:22:00,BROOKLYN,OUTSIDE,60,0.0,STREET,,986713,149102,40.57592616,-73.9911338
72957573,05/30/2010,00:47:00,MANHATTAN,OUTSIDE,25,0.0,STREET,,1001185,231635,40.80244423,-73.93883073
72806026,05/19/2010,19:20:00,BRONX,OUTSIDE,43,0.0,STREET,,1021042,241957,40.830726,-73.86705
163025376,03/21/2017,22:50:00,BRONX,INSIDE,42,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009388,242814,40.83311,-73.909156
154563858,07/03/2016,19:30:00,QUEENS,OUTSIDE,103,0.0,STREET,,1042041,193826,40.69849562,-73.79158403
249573854,08/14/2022,17:43:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,998271,235692,40.813585,-73.949347
220606025,11/16/2020,15:10:00,BRONX,OUTSIDE,44,0.0,STREET,,1008110,244858,40.83872163,-73.91377061
10240260,01/30/2006,10:28:00,BROOKLYN,INSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007627,183444,40.670167,-73.915729
16814032,06/17/2006,23:35:00,BRONX,OUTSIDE,45,0.0,STREET,NONE,1032960,259462,40.878705,-73.823855
45693301,04/14/2008,03:00:00,BRONX,OUTSIDE,48,0.0,STREET,,1014999,247315,40.845455,-73.888862
23354090,07/03/2006,13:05:00,BROOKLYN,OUTSIDE,73,0.0,STREET,MULTI DWELL - APT BUILD,1008544,186798,40.679371,-73.912412
47447801,06/21/2008,23:45:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1004399,179970,40.660639,-73.927375
226320600,03/30/2021,22:23:00,BRONX,OUTSIDE,45,0.0,VEHICLE,,1032047,242037,40.8308903,-73.82728416
75432711,11/06/2010,01:30:00,BRONX,INSIDE,43,0.0,DWELLING,MULTI DWELL - APT BUILD,1018182,239890,40.825063,-73.877397
93569292,11/13/2013,23:23:00,BRONX,OUTSIDE,43,2.0,HOUSING,,1025889,237629,40.818816,-73.84956
166413155,06/25/2017,03:30:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1010140,183016,40.66897548,-73.90667237
159829845,01/01/2017,11:00:00,BROOKLYN,OUTSIDE,75,0.0,STREET,GROCERY/BODEGA,1016389,179478,40.659244,-73.884161
84208477,04/14/2012,05:59:00,BRONX,OUTSIDE,45,0.0,STREET,,1031087,243521,40.83495999,-73.83074185
155849900,08/16/2016,18:41:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009710,182434,40.667381,-73.908225
244818447,05/09/2022,15:15:00,STATEN ISLAND,OUTSIDE,120,0.0,STREET,,962890,167879,40.62744,-74.076949
232132666,08/11/2021,19:11:00,BRONX,INSIDE,46,0.0,DWELLING,MULTI DWELL - APT BUILD,1011755,252026,40.858387,-73.900566
227950647,05/06/2021,23:00:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1007015,178099,40.65549,-73.917952
218718867,10/02/2020,02:55:00,QUEENS,OUTSIDE,113,0.0,STREET,,1043330,190405,40.6891,-73.786962
244430640,05/01/2022,03:23:00,BRONX,INSIDE,40,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1006363,238854,40.822248,-73.920102
85492269,06/29/2012,02:24:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,995727,190315,40.689049,-73.958615
10411014,02/12/2006,22:29:00,BROOKLYN,OUTSIDE,69,0.0,STREET,NONE,1010982,174326,40.645123,-73.903669
305930898,05/06/2025,14:56:00,BRONX,INSIDE,48,0.0,COMMERCIAL,GROCERY/BODEGA,1016874,245380,40.840135,-73.882097
10879207,03/29/2006,19:48:00,BRONX,OUTSIDE,44,0.0,STREET,,1007951,241445,40.829363,-73.914357
216059133,08/02/2020,03:35:00,BROOKLYN,OUTSIDE,70,0.0,STREET,,995770,175895,40.64946,-73.958482
79789467,07/13/2011,17:13:00,QUEENS,OUTSIDE,109,0.0,STREET,PVT HOUSE,1033530,211203,40.746253,-73.822151
75187779,10/22/2010,01:58:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,997362,177270,40.653242,-73.952745
52050047,10/09/2008,04:31:00,MANHATTAN,OUTSIDE,32,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1002113,242932,40.83346,-73.935449
16895049,06/26/2006,14:53:00,BRONX,OUTSIDE,47,0.0,STREET,,1022835,262759,40.88780234,-73.86045187
33860393,08/19/2007,06:00:00,MANHATTAN,OUTSIDE,25,0.0,STREET,MULTI DWELL - APT BUILD,1001738,233162,40.806643,-73.936827
216360027,08/08/2020,21:00:00,BRONX,OUTSIDE,42,0.0,STREET,,1011758,238809,40.82210826,-73.90061165
84205616,04/14/2012,00:02:00,BRONX,OUTSIDE,42,0.0,STREET,,1012706,241820,40.83036959,-73.89717369
91404967,06/29/2013,21:20:00,BRONX,OUTSIDE,40,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1004978,235178,40.812162,-73.925118
295429243,10/24/2024,01:37:00,MANHATTAN,OUTSIDE,28,0.0,STREET,,998811,233547,40.807706,-73.947399
158525519,11/16/2016,04:40:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1019686,187070,40.680071,-73.872238
184396812,06/22/2018,20:44:00,BRONX,OUTSIDE,44,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007174,239542,40.824144,-73.917171
145778395,09/01/2015,00:14:00,BROOKLYN,OUTSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1014550,184359,40.672658,-73.890768
74568515,09/12/2010,00:21:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,999634,235961,40.81433,-73.944422
265966828,03/31/2023,02:18:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009077,214329,40.754926,-73.910388
74672165,09/18/2010,22:36:00,BRONX,OUTSIDE,44,0.0,STREET,,1007764,243599,40.83526697,-73.91502546
24626208,10/02/2006,04:54:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1004892,176989,40.65244649,-73.92560867
138302831,08/19/2014,22:06:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,997463,168950,40.630405,-73.952398
306214612,05/10/2025,18:20:00,QUEENS,OUTSIDE,113,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1044258,189029,40.685325,-73.783631
201291294,08/16/2019,03:06:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1017165,183046,40.669036,-73.881348
50685007,08/31/2008,17:47:00,QUEENS,OUTSIDE,100,0.0,STREET,,1036866,153431,40.587663,-73.81056
141580602,03/23/2015,04:20:00,QUEENS,OUTSIDE,106,0.0,STREET,,1034098,189425,40.686465,-73.82026
195396615,03/30/2019,21:30:00,BROOKLYN,OUTSIDE,70,0.0,STREET,GROCERY/BODEGA,994990,177953,40.655111,-73.961289
137584245,07/05/2014,01:35:00,BRONX,OUTSIDE,48,0.0,STREET,,1017336,247169,40.845045,-73.880417
75118647,10/17/2010,20:07:00,BROOKLYN,INSIDE,75,0.0,DWELLING,MULTI DWELL - APT BUILD,1014518,182527,40.667621,-73.89089
198052647,06/04/2019,19:56:00,BROOKLYN,OUTSIDE,90,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001428,195651,40.703679,-73.938044
138322731,08/20/2014,21:13:00,BRONX,OUTSIDE,41,0.0,STREET,,1012075,239260,40.823348,-73.899463
189311507,10/28/2018,14:14:00,BROOKLYN,OUTSIDE,77,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001597,185351,40.675406,-73.937461
84276862,04/18/2012,13:50:00,BROOKLYN,INSIDE,60,0.0,DWELLING,PVT HOUSE,982384,149312,40.576511,-74.006716
87339332,10/20/2012,04:32:00,BRONX,OUTSIDE,48,0.0,STREET,,1013812,250884,40.85524397,-73.89313719
92152094,08/16/2013,00:39:00,BRONX,OUTSIDE,46,0.0,STREET,,1013673,252644,40.860077,-73.893629
11118198,04/19/2006,23:52:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1008115,190458,40.68940777,-73.91394568
148966236,12/31/2015,16:43:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999989,192328,40.69455866,-73.94324268
293148191,09/11/2024,07:26:00,BRONX,OUTSIDE,46,0.0,STREET,,1010872,250396,40.85391391,-73.90376684
77262620,02/13/2011,05:00:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1007547,185799,40.676622,-73.916006
283051133,03/01/2024,01:00:00,STATEN ISLAND,INSIDE,120,0.0,DWELLING,MULTI DWELL - APT BUILD,963011,168376,40.628815,-74.076516
273520490,08/26/2023,04:39:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1008744,194130,40.699486,-73.911662
78386400,04/24/2011,04:47:00,BROOKLYN,OUTSIDE,75,0.0,STREET,RESTAURANT/DINER,1011497,186086,40.677408,-73.901767
90312205,04/25/2013,22:45:00,BROOKLYN,OUTSIDE,90,0.0,STREET,,996224,198956,40.71275686,-73.95680807
154748225,07/04/2016,00:06:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1013911,185632,40.67614398,-73.89306726
232924791,08/30/2021,20:20:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1014980,186801,40.67935,-73.889206
318207675,12/31/2025,23:44:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999686,226679,40.788854,-73.944257
82671534,01/16/2012,22:48:00,BROOKLYN,OUTSIDE,70,0.0,STREET,LIQUOR STORE,996885,172313,40.639637,-73.954474
92041830,08/08/2013,23:30:00,BRONX,OUTSIDE,43,0.0,STREET,,1024288,243692,40.835465,-73.85531
